-1|0|0|doc45088-1|帕萨特和迈腾开始则是目前最好的pq45平台
-1|0|0|doc45089-1|最近很喜欢2012款的大众迈腾旅行版，它不是简单把三厢车变成两厢车，而是把它变成介乎于普通旅行版和suv的一种类型，地盘比一般轿车要高，通过性比较强
-1|0|0|doc45090-1|奥迪是越来越给力了不管是不是概念车都希望它快速上市，好东西就是要让大家拥有么!
-1|0|0|doc45094-1|我爱奥迪!!!
-1|0|0|doc45097-1|如果单从性价论，大众r系列是王道
-1|0|0|doc45097-2|那你一定喜欢奥迪的allroad，当初我就是喜欢上她
-1|0|0|doc45103-1|小f现在就喜欢认汽车的牌子，最喜欢奥迪
-1|0|0|doc45104-1|我喜欢奥迪多一点咯可是我喜欢奔驰smart耶~minicooper也
-1|0|0|doc45105-1|我喜欢奥迪!
-1|0|0|doc45110-1|我都喜欢奥迪。
-1|0|0|doc45112-2|奥迪我喜欢~~a5和r8，最爱啊!
-1|0|0|doc45115-1|我爱r8，我要试驾一年!
-1|0|0|doc45120-1|不过这边各种皮卡suv全尺寸的福特警车，大摩托酷到暴
-1|0|0|doc45122-1|，喜欢老款的外观，大气、沉稳、阳刚
-1|0|0|doc45124-1|没出息大爱的兰博基尼呀!
-1|0|0|doc45125-1|自己买的车是明锐，用了1年半，感觉很好，性价比高，经济实用，没出过毛病，喜欢
-1|0|0|doc45125-2|顺便说一下，自己向往的轿车奥迪a6，向往的越野是奥迪q5，呵呵，估计此生难买了。
-1|0|0|doc45127-1|总是这样专业，我喜欢有点像a7，非常非常奥迪，看起来很实用，但放任何东西恐怕都会破坏内饰的美感
-1|0|0|doc45130-1|宝马/我确实喜欢大众，大众全系全品牌，包括斯柯达、奥迪、保时捷和布加迪威龙/
-1|0|0|doc45135-1|除了奥迪a8的震撼，摩托也不赖!
-1|0|0|doc45137-1|a4是大爱，攒钱买奥迪a4的可以表示朱总是在炫耀么?
-1|0|0|doc45139-1|我要q7，实在不行q5也成，奥迪我喜欢
-1|0|0|doc45141-1|近几年，suv车型凭借独特的优势，在国内市场越来越受欢迎
-1|0|0|doc45144-1|喜欢奥迪的汽车!
-1|0|0|doc45146-2|上网看了下豪车内饰，最喜欢的是aventador的仪表盘了!
-1|0|0|doc45146-3|其次是迈巴赫的内饰，r8的内饰真是太难看了，奥迪车都这么低调。。
-1|0|0|doc45147-1|家族目前最为秀气的奥迪a1在时尚圈里很有人缘，奥迪的御用改装厂abt又推出了奥迪a1的性能版!
-1|0|0|doc45149-1|即a1\\a7之后又一款车型，丰富消费者的选择#q3在b柱做了提高，在c柱做了延长，大大增加后排的空间，但是整体长度比q5要短20厘米，挺适合家用的，就是喜欢奥迪coupe设计
-1|0|0|doc45151-1|第二是kia的，有创意
-1|0|0|doc45151-2|第一名的audi也不错啦
-1|0|0|doc45153-2|太喜欢了，从外观到内饰都太精致了!
-1|0|0|doc45159-1|可以说从外到内，这款rsq3都充斥着大量的碳纤维，这对喜欢运动车型的人来说无疑有巨大的吸引力。
-1|0|0|doc45167-2|喜欢奥迪:1
-1|0|0|doc45167-4|保值率高:二手奥迪同样很紧俏
-1|0|0|doc45170-1|俄个人的确很喜欢奥迪车，呵呵
-1|0|0|doc45170-2|奥迪车真系好正，技术顶尖，全智能化，底盘技术最好
-1|0|0|doc45172-1|小丽我前天在市长大厦那边看到你最喜欢的奥迪敞篷跑车马慧丽开的那部但那个人开的是橙色的好有型哦……
-1|0|0|doc45175-1|#金在中生日快乐#干嘛把我lg的兰博基尼拿出来我在的兰博基尼不是这颜色的其实在中的车里，比起兰博基尼，我更喜欢他的奥迪r8
-1|0|0|doc45176-1|三大品牌中，一直对benz没什么好感，期初钟爱aodi的同时，在某些车型上，对bmw还是给予很高的评价
-1|0|0|doc45178-1|其实我也喜欢四个圈的奥迪，比较实用
-1|0|0|doc45181-1|可是我喜欢凌志啊~看看你适合开哪个品牌汽车?
-1|0|0|doc45182-1|个人觉得a1和mini的用户群不会完全一样越是这种豪华品牌的个性小车针对的客户越是细分交叉会少一些个人喜欢mini多一点品牌印象传递出来的活力;
-1|0|0|doc45185-1|好吧我更喜欢宝马不知道我什么时候才会拥有呢梦想着好吧，我从小坐拖拉机长大的
-1|0|0|doc45190-1|我真心喜欢奥迪!
-1|0|0|doc45195-1|我喜欢新途锐!
-1|0|0|doc45195-2|上海车展#男朋友说有钱了就换奥迪，而且一直强调大众的车不错，哈哈哈!
-1|0|0|doc45202-2|品鉴全新阵容#a3概念车，时尚的红色+霸气十足的前脸设计+动感十足的外观+quattro全轮驱动系统，太赞了!
-1|0|0|doc45206-1|而通用汽车在设计新车型时，专门为中国客户设计了宽敞、舒适的后座空间
-1|0|0|doc45206-2|大众公司在设计生产奥迪q5时，加入了温控杯架，因为他们发现，“中国客户走到哪儿都喜欢带着茶杯”
-1|0|0|doc45207-2|呵呵哟，现在变成奥迪姐了嗦~亲爱滴，红色洋气，奥迪确实大气，不过你为撒不摆个酷点的造型
-1|0|0|doc45209-1|四个圈圈的我都喜欢2012款奥迪a6avant在柏林首发亮相
-1|0|0|doc45214-1|超级车迷samsonsamuel来了，最喜欢丰田的汽车，不管是卓越的性能还是时尚霸气的外观，都深深吸引着我，有开过的朋友都能感受到丰田的稳重，是一流的汽车品牌
-1|0|0|doc45215-1|德系三大品牌宝马、奔驰、奥迪，我最喜欢奥迪。
-1|0|0|doc45215-2|德国车精致典雅，设计出色，动力舒适兼具，代表了一种严谨细致，踏实奋斗，理性追求卓越的性格
-1|0|0|doc45216-3|第一眼就喜欢上这款车了!
-1|0|0|doc45216-4|球奥迪-深圳奥德总是这么贴心，还有奥迪野餐垫送给粉丝!
-1|0|0|doc45219-1|nb的一汽!
-1|0|0|doc45220-1|奥迪q5车型外观一直都很讨人喜欢，不过现在要进行改装的q5发动机盖颜色与全车的颜色
-1|0|0|doc45221-1|好吧不愧是我喜欢的奥迪不过我这辈子是买不起了老老实实奥迪a4吧大爱!!
-1|0|0|doc45228-1|奥迪q5，也是我超级喜欢的一款suv，上市至今仍十分抢手，大气动感，操控性也很好，喜欢这款车的朋友可以到看看
-1|0|0|doc45229-1|好喜欢新一代奥迪的头大灯，夜晚真霸气，灯光很舒服
-1|0|0|doc45230-1|我心仪的只有迈巴赫62s、奔驰s600、宝马760li，新奥迪a8w126.0
-1|0|0|doc45232-1|，喜欢独步天下的quattro。
-1|0|0|doc45234-2|奥迪，姐确实喜欢~~
-1|0|0|doc45236-1|品鉴全新阵容#喜欢奥迪a8l，造型大气而不张扬，空间宽敞，安全系数高，科技含量高，动力充沛!
-1|0|0|doc45238-1|车我是不怎么懂啦，但是这个车型我喜欢!!
-1|0|0|doc45240-1|嗯，好看~想知道多少钱上个礼拜看到的时候，的确眼前一亮，最个性的雷克萨斯~因为这款车我喜欢雷克萨斯，喜欢雷克萨斯的这款车，我是个两厢控!
-1|0|0|doc45241-1|哈哈啊，小兰兰博基尼，不过我喜欢大众
-1|0|0|doc45245-1|此外奥迪还是政府采购的首选比奔驰运动，比宝马舒适
-1|0|0|doc45246-1|我只喜欢奥迪
-1|0|0|doc45247-1|品鉴全新阵容#我个人喜欢a6，但这款q5也太帅了啊~~~可惜2012年引入中国市场，2011年的上海车展一汽-大众奥迪真是出尽了风头~q5hybrid
-1|0|0|doc45249-3|沃尔沃#没有宝马的张扬与浪漫，没有奔驰的雍容与华贵，没有奥迪的贵族气息，但是我就是爱你，沃尔沃
-1|0|0|doc45253-1|我喜欢三门的~#新车快讯#五门版奥迪a1洛杉矶车展发布，奥迪a1sportback多了两扇门，价格增加了850欧，轴距和车长并没有变化，但是车高增加了11毫米，这样后排头部空间有所改善
-1|0|0|doc45254-1|真的很喜欢a1这辆小车[汽车之家新闻]日前，在奥地利韦尔特湖(wortherseetour)改装节上，奥迪官方发布了一款a1clubs(分享自
-1|0|0|doc45255-3|我擦，我太喜欢奥迪q5hybrid混合动力车了!!!
-1|0|0|doc45256-1|今天爸爸送给我了一辆奥迪r8赛车模型，我非常喜欢它
-1|0|0|doc45256-2|它是一辆火红火红的赛车，它的结构非常精致，里面的设置就像真的一样
-1|0|0|doc45259-2|奥迪的也很赞啊!
-1|0|0|doc45259-3|果然保时捷的圆弧设计够潮流，喜欢!
-1|0|0|doc45261-2|至少我是比较喜欢小车，现在人均生存空间越来越小，停车位越来越难找，买辆小车未必不是一个好的解决办法!
-1|0|0|doc45263-1|一汽奥迪q5粗浅印象:仓促试驾了一下朋友刚入手不久的q52.0t，发表一些独家观点:先说外观，漂亮的无可争议!
-1|0|0|doc45264-1|怎么看奥迪怎么喜欢，太完美了quattro不但意味着全时四轮驱动，同时还代表着非凡的动力和快速安全的驾驶体验。
-1|0|0|doc45267-1|虽然我喜欢日本车，但也绝对不排斥大众神车
-1|0|0|doc45269-1|粉红色r8好漂亮啊!
-1|0|0|doc45271-2|――奥迪r8(白)奥迪一直是我喜欢的牌子，r8更是我喜欢的款式，尤其是白色的
-1|0|0|doc45273-1|我喜欢12款的大众cc和12款的奥迪a6l和q7，哇哈哈哈。
-1|0|0|doc45274-2|近日海外媒体曝光了奔驰小型suvblk的效果图，基于新一代奔驰b级的车身平台，车身透露很强的运动感，四轮四角设计以增加更大的内部空间。
-1|0|0|doc45275-1|奥迪啊~~怪不得我那么喜欢mini原来我是开奔驰的命，哈哈!
-1|0|0|doc45276-1|动力非常厉害，内设异常豪华
-1|0|0|doc45276-3|生平第一次开一辆一百四十万的轿车上路，感觉4升的奥迪a8l确实很低调，外观象台四十万的
-1|0|0|doc45277-1|再虚幻一点的就是奥迪，我超喜欢的
-1|0|0|doc45279-1|奥迪a8，那是商务和给成功人士的，我只喜欢r8，而且要是红色
-1|0|0|doc45281-2|我就印象中奥迪有款蛮赞车型都
-1|0|0|doc45281-3|女孩子开可以，我还是喜欢我的srx
-1|0|0|doc45285-1|刚跟我妈逛完车展奥迪依旧是我的最爱，经过我们商量还是买两厢的，试过大奔，宝马，大众，奥迪最后还是喜欢奥迪的a3.
-1|0|0|doc45288-1|我喜欢英菲尼迪和沃尔沃呢!!
-1|0|0|doc45289-1|这个太张扬了，要低调~我喜欢法拉利~~明年能发兰博基尼吗?
-1|0|0|doc45290-1|喜欢tiffany蓝色的奥迪r8~大爱哦~~最潮最in宝贝，快关注
-1|0|0|doc45291-2|这车好酷啊
-1|0|0|doc45292-1|强大的心脏
-1|0|0|doc45292-3|suv中大爱q5
-1|0|0|doc45292-4|出色的越野性能!
-1|0|0|doc45292-6|q5混合动力值得期待.
-1|0|0|doc45292-7|q5感觉很清爽且很拉风!
-1|0|0|doc45297-1|因为喜欢他，所以连他在《奋斗》里开的奥迪a4都是我最喜欢的车型之一
-1|0|0|doc45298-1|新迈腾攒劲，商务家用刚刚合适，挺不错的车卖不上价，可惜了。
-1|0|0|doc45301-2|我喜欢奥迪。。
-1|0|0|doc45304-1|不准不准~我是白羊座，我喜欢坐宝马。
-1|0|0|doc45305-1|所以别小看大众的车我是真的喜欢!
-1|0|0|doc45306-1|宝马啊，我喜欢，还是敞篷的，吼吼~~额，本人和奥迪有缘。
-1|0|0|doc45310-1|奥迪就是美漂亮!
-1|0|0|doc45311-1|奥迪a5侧面线条好美!
-1|0|0|doc45312-1|我喜欢大众的产品，支持奥迪的汽车，只为表示喜爱!
-1|0|0|doc45313-1|我最喜欢的还是大众车!
-1|0|0|doc45315-1|奥迪还是银色跟黑色霸气点吧以后的目标
-1|0|0|doc45316-1|奥迪大展台#喜欢么，这种感觉~忠实于德系原汁原味的简约风格，内敛而有霸气，富于创意而不失传统~
-1|0|0|doc45319-1|上个礼拜看到的时候，的确眼前一亮，最个性的雷克萨斯~因为这款车我喜欢雷克萨斯，喜欢雷克萨斯的这款车，我是个两厢控!
-1|0|0|doc45320-1|ickx曾说奥迪r8是“世界上操作性最好的车”
-1|0|0|doc45321-6|所以我要掂量银子再决定啊，哈哈哈日产的车还是不错啊…
-1|0|0|doc45322-1|四，宝马650i，这车也挺喜欢的
-1|0|0|doc45322-2|对说:看你的标签应该是挺喜欢车的吧，不知道这四辆车有没有你喜欢的:一，轿跑车，奔驰cls500，这是我觉得最漂亮的奔驰;
-1|0|0|doc45323-1|就喜欢大众。。。
-1|0|0|doc45325-1|不过我喜欢惊威的，因为轮胎比奥迪的大，还可以随时变换四驱两驱，赛道无敌
-1|0|0|doc45326-2|suv的话雷诺的科雷傲也不错你好，建议不要冲动购车，给自己留一些余地吧~奥迪和斯巴鲁的保养费用较高，大约会比你提到的大众那两款高30%左右
-1|0|0|doc45327-1|不是我们口气大，是奥迪的品质绝对不会打折扣!
-1|0|0|doc45327-2|喜欢奥迪，尤其是从事奥迪工作的，怎能不认同，怎能不转这篇微博!
-1|0|0|doc45328-1|奇瑞a3在国产紧凑型家轿中其运动性品质应当算是佼佼者，也是奇瑞家族阵营中为数不多的成功的典范
-1|0|0|doc45330-1|不过2011款比上代好看，上代的x3让我这么喜欢bmw的人在同级车都转而喜欢audiq5
-1|0|0|doc45332-1|好喜欢奥迪呢!
-1|0|0|doc45334-1|喜欢q5!
-1|0|0|doc45335-2|刚刚看到一辆银灰色的”奥迪a4l太喜欢了!
-1|0|0|doc45338-1|一汽-大众奥迪a3我最喜欢这款车型了，大方有气质
-1|0|0|doc45341-1|苹果是奥迪，这话我稀饭，开车我也是喜欢奥迪
-1|0|0|doc45343-2|克鲁兹我去看过英朗xt我也喜欢如果要买车的话我可能还是会选择大众的途观奥迪只是梦想除了我的科鲁兹喜欢奔驰和悍马陆航
-1|0|0|doc45345-1|学习，虽然没比过，但偶喜欢宝马没商量宝马的确是好
-1|0|0|doc45349-1|pologti的配置相当前沿，如方向盘换挡拨片的引入，便捷的usb插槽设计能实现itouch、ipod、iphone上音乐的播放等，紧追潮流
-1|0|0|doc45351-1|从小就喜欢哥哥的轮毂的颜色~!
-1|0|0|doc45355-2|更加人性话的价格，配置丰富，空间充足
-1|0|0|doc45355-3|全新奥迪a6l上市#我就喜欢国产的奥迪a6l
-1|0|0|doc45357-1|还是喜欢奔驰够拽!
-1|0|0|doc45358-1|有意思~~不过，我也确实从迷大众，转向越来越喜欢奥迪了~~很有意思很形象的类比
-1|0|0|doc45360-1|哇，喜欢~粉红色奥迪r8，这么惊艳一般人hold不住啊~
-1|0|0|doc45362-1|奔驰glkvs奥迪q5，后起之秀更受国人喜欢。
-1|0|0|doc45365-2|品鉴全新阵容#最喜欢奥迪tt，它是一款血统纯正的跑车
-1|0|0|doc45366-1|锦兴喜欢奥迪和阿斯顿马丁，杰哥喜欢大众，我喜欢日产和保时捷
-1|0|0|doc45367-1|我喜欢奥迪，奔驰，宝马
-1|0|0|doc45370-1|分享图片粉红色奥迪r8我靠我喜欢我喜欢
-1|0|0|doc45371-2|奥迪a4allroad#喜欢奥迪a4allroad动力强劲的动力，有轿车的舒适，也有相当大的行李空间，可以携带充足的旅行装备
-1|0|0|doc45372-1|哈哈，恰巧我确实最喜欢保时捷兰博基尼?
-1|0|0|doc45373-1|奥迪的广告实在太出众了!
-1|0|0|doc45376-1|就是喜欢奥迪和苹果/波导/我喜欢大哥大!
-1|0|0|doc45377-2|奥迪汽车又一极富创意的广告，简洁、生动、情趣
-1|0|0|doc45378-1|8过，奥迪的屁屁都非常好看，当年俺也是因为这个原因喜欢上tt的呐
-1|0|0|doc45382-3|低调的豪华，有内在的爆发力，品质高能让人放心
-1|0|0|doc45382-4|喜欢a3红色:红配黑，这才是奥迪的精华，科技感的来源，内饰用红光，绝对的经典，豪华而不张扬
-1|0|0|doc45384-2|最喜欢rs5!
-1|0|0|doc45384-4|给力rs低调中的暴力美学，国内见过一次，巨大的刹车让我当场石化了奥迪家族很强大!
-1|0|0|doc45386-1|为什么是奔驰，可我喜欢宝马哈哈，红旗。。
-1|0|0|doc45390-1|我觉得奥迪a4特适合女生开，尤其红色，太帅了，最喜欢a4的前脸，每次看到都觉得很可爱xdddd
-1|0|0|doc45391-1|好创意即奥迪沙画广告之后，奔驰的广告也开始展现牛逼创意了!
-1|0|0|doc45392-1|喜欢盾牌(兰博，保时捷)圈牌(奥迪，奔驰)标志的车~~比较喜欢保时捷~
-1|0|0|doc45394-1|真的很喜欢宝马这个牌子!
-1|0|0|doc45396-1|奥迪，永远的经典!
-1|0|0|doc45396-2|奥迪a4，我最喜欢的一个品牌!
-1|0|0|doc45400-1|大气尊贵的体现哦，超赞的一款跑车
-1|0|0|doc45403-1|大爱奥迪!
-1|0|0|doc45405-1|我最喜欢的奥迪车型是a8l，外观大气沉稳，内饰奢华舒适，成功人士首选!
-1|0|0|doc45406-2|作为奥迪家族的最小成员，a1无疑承载着奥迪开启城市小型车市场的重任，时尚前卫的造型、豪华齐全的装备以及丰富的动力选择!
-1|0|0|doc45407-1|很有创意的奥迪q5广告。
-1|0|0|doc45409-2|我喜欢奥迪a4l这个活动好!
-1|0|0|doc45410-3|但是我最最中意的就是奔驰s600了!
-1|0|0|doc45410-4|除了奥迪a6我最喜欢奔驰s600你要努力!
-1|0|0|doc45411-1|不过我还是喜欢奥迪!
-1|0|0|doc45412-1|是啊农村这些当然是没有的了，每次看到宝马我都会驻足欣赏一番尤其是那些跑车z4还是比较喜欢的还有像7系看着霸气十足x5x6也都很喜欢#bmw使我爱上了汽车#
-1|0|0|doc45417-2|q5和甲壳虫敞篷嘛适合现代摩登派，不过五个圈看着心里爽快啊，从性能上来说该是凌志或小路虎，哈哈
-1|0|0|doc45421-1|大众/:劳斯莱斯娘的，我喜欢奥迪a4很多年了，原来真的是因为它命中注定适合我啊!
-1|0|0|doc45424-1|奥迪a1很好啊，我很喜欢#心动?
-1|0|0|doc45424-2|爱意(a1)无限#奥迪a1设计简洁流畅且不失动感，拥有a1无论在何时何地都能与众不同
-1|0|0|doc45425-1|a7非常帅，外形和感觉都超喜欢
-1|0|0|doc45426-1|在空间和动力上，奇瑞e52600mm的轴距与a级车朗逸基本相当，既能满足乘客对宽敞空间的需求，又不至于太长而影响操控
-1|0|0|doc45426-2|但价格上，奇瑞e5比朗逸要实惠得多，其指导价在5.98-8.18万元之间，近期，成都地区购车还可享受5000元车价优惠，最低售5.48万元起，性价比十足。
-1|0|0|doc45427-1|这个我喜欢，晚上开车时被晃眼很危险的，奥迪科技让人更舒服
-1|0|0|doc45432-1|我还真就喜欢奥迪哦为了a4努力奋斗奔驰smart!!!
-1|0|0|doc45435-1|所以我只信赖奥迪
-1|0|0|doc45435-2|宝马每一个人都喜欢的，因为它的标志太显赫也太招摆了
-1|0|0|doc45438-1|我最爱奥迪q7
-1|0|0|doc45439-1|w12尽显霸气…
-1|0|0|doc45439-2|太喜欢奥迪这个品牌加油
-1|0|0|doc45442-1|奔驰glk300，奥迪q5，目前就喜欢这二款车~~
-1|0|0|doc45443-1|强大的奥迪!
-1|0|0|doc45444-1|还是看一下宝马m5的概念车吧，v8双涡轮的发动机非常好。
-1|0|0|doc45445-2|奥迪a4allroad#我喜欢a4旅行车，它的全景天窗可以随时观看车窗外的美景，车身四周增加了塑料材质的防刮条，可以在越野路段有效保护车漆
-1|0|0|doc45446-2|刚刚在逛凤凰网，突然发现奥迪出了一款敞篷的cross，我太喜欢那个曲线了，很可爱的样子，它成为我最喜欢的车型之一，另一个是甲壳虫!
-1|0|0|doc45447-1|喜欢喜欢hellokitty涂装粉红色奥迪r8粉
-1|0|0|doc45449-1|果然最喜欢奥迪啊!!
-1|0|0|doc45450-1|今晚在电视看了奥迪a8l的广告词，很有气势，很喜欢――跨出去，你的一小步就是整个世界的一大步，所有不可能的可能都将出现，所有未想过的想法都将实现，所有经历过的阅历都将被探索的渴望所代替
-1|0|0|doc45452-1|白色的cc是同款发动机，所以丰田锐志白色的也不错，给zl个参考，我想不到其他的更能适合她的车了
-1|0|0|doc45453-1|我最喜欢的照片3:科隆的奥迪4s店，还没有中国的气派，但简单实用，这才是奥迪车的精髓!
-1|0|0|doc45457-1|其实我更喜欢白色的tts咯
-1|0|0|doc45458-1|我最爱q5，因为他结实的身躯，强大的心脏，帅气的外型，十分让我想拥有他!
-1|0|0|doc45461-1|奥迪a1不管是性价比还是样子都很喜欢
-1|0|0|doc45463-1|我的宝贝奥迪r8和我最喜欢的兰博基尼盖拉多lp560-4o(o哈哈...
-1|0|0|doc45464-2|我也喜欢mini啊奥迪也不错12星座女适合什么车?
-1|0|0|doc45465-2|大众的技术是独一无二的，不是什么丰田通用能比的，每部大众车上都有超过100多项的专利发明，超长全车身无缝激光焊接技术是其中之一，也是安全的保证回复
-1|0|0|doc45467-1|奥迪a1的确是令我一见钟情，这也是我在三车中毫不犹豫选择它的原因，身披我最喜欢的红色的a1透露出一种活泼、时尚感觉……
-1|0|0|doc45468-1|我喜欢奥迪q7，很少关注车但是很喜欢大型的车尤其是奥迪q7很有安全感呵呵
-1|0|0|doc45469-1|奥迪好像是涡轮上的不过奥迪和大众是我喜欢的两款，还有最爱的两款jeep和benz
-1|0|0|doc45475-3|粉色奥迪r8太拉风太漂亮了好美!
-1|0|0|doc45476-1|看来大家还是喜欢suv车型
-1|0|0|doc45481-1|额好中意粉红色果部啊~奥迪e-tron车型太酷了.
-1|0|0|doc45483-2|车灯轮毂车窗漂亮漂亮漂亮发现喜欢的都是这样的窗子cc、a5也是这样子有句话怎么说来着「为了你的奥迪我的迪奥我们孩子的奥利奥」好吧我不喜欢dior我就喜欢圈圈圈圈
-1|0|0|doc45487-2|q5我喜欢外观，喜欢后备箱的按钮，轻按会自动关闭后备箱，这个设计对女生很贴心
-1|0|0|doc45489-1|感觉就是爽，a4的动力就是强，，，现在越来越喜欢白色车了。。。
-1|0|0|doc45491-1|旁边停着辆奥迪q5，我喜欢的车哦只见母亲把宝宝轻轻的抱到车里，之后把小推车收好放在后备箱，最后检查了下宝宝的安全上了车准备开车了
-1|0|0|doc45492-1|挺安全那也至少得安全嘛我喜欢奥迪和minicooper
-1|0|0|doc45493-1|奥迪q7还是很舒服哒，比crv舒服!
-1|0|0|doc45495-2|宝马太得瑟而且形象差，奔驰本来就维修换件天价e系渗油没完c系又闹这事，还是老老实实奥迪吧，中庸低调。
-1|0|0|doc45496-2|就是喜欢奥迪…
-1|0|0|doc45496-4|奥迪车内就是好看!!
-1|0|0|doc45499-1|a4l2.0技术型，355008元我也喜欢奥迪，比宝马，沃尔沃好多了
-1|0|0|doc45500-1|不过很喜欢奔驰新的概念模型aesthetics125~~~
-1|0|0|doc45501-1|作为一个完全不懂车木有驾照的人，喜欢这辆车是因为盆友说:同样的性能奥迪比奔驰宝马价格便宜，而且本人一向喜欢这种低调里面的穷炫耀意识!
-1|0|0|doc45502-1|我喜欢法拉利呢!
-1|0|0|doc45503-2|奥迪的车型更是没的说这个车型也好美呢，美女配美车~~吕燕这个pose，美啊
-1|0|0|doc45505-1|底盘太低，偶喜欢q7说实话，这辆奥迪我也喜欢，贪心的人路过~微博。
-1|0|0|doc45507-1|姐姐喜欢的是兰博基尼…
-1|0|0|doc45508-1|不是一般的给力啊~喜欢奥迪a1给女朋友买辆a1还不错滴，好看应该和mini一样针对女性消费者的吧/抢眼让人迫不及待的奥迪a1来了。
-1|0|0|doc45510-1|奥迪，我喜欢。
-1|0|0|doc45511-2|我还是喜欢嚣张的小越野~心动拉呀，哎呀^^大爱~嘿嘿
-1|0|0|doc45513-2|似乎在这个部分奔驰的设计学习了奥迪的风格，很喜欢!
-1|0|0|doc45514-1|对车性能一直都不是很了解，但是很喜欢这款奥迪的车型。
-1|0|0|doc45517-1|反而在国内的第一官车奥迪，外形时尚、科技感强，才是年轻人首选
-1|0|0|doc45519-1|其实我本来也蛮喜欢奥迪a6，但现在看来不能表现出有这个想法了。。。
-1|0|0|doc45520-1|这款小车造型可爱、前卫，也很憨厚，今天看也不过时，它可是1997年投产的车。
-1|0|0|doc45523-1|我个人比较喜欢奥迪
-1|0|0|doc45524-1|喜欢上了敞篷跑车和以前看不顺眼的suv
-1|0|0|doc45526-1|是的，我也喜欢看这个丰田售后服务
-1|0|0|doc45529-1|，奥迪销量远远大于奔驰，两个品牌都不错
-1|0|0|doc45531-1|全新奥迪a8l上市发布#坚持每天来支持一汽-大众奥迪，祝贺全新奥迪a8l上市，我喜欢奥迪车子，期待好运!
-1|0|0|doc45534-1|其实我喜欢奥迪s或rs完全是因为s6和rs6里的v10。rs6的5.0turbov10可以做到581匹马力，高过兰博lp540，它车头那么重操控却牛了个b，举重若轻的
-1|0|0|doc45545-1|今儿看了奥迪a8l新款的发布会，真是聚拢好多权贵公众人物前去助阵，更能体现该款车的定价以及其价值，很喜欢它的银色车身搭配黑色的顶篷，赞一下。
-1|0|0|doc45546-1|，老款的时候，同样价格，a5可是比tt好看一倍
-1|0|0|doc45547-1|更爱他全套的越野装备，走再崎岖的路也可以轻而易举的过去好喜欢壁虎车贴哦，我看好多车屁股上都有呢，我家车上也要贴
-1|0|0|doc45549-1|也为奥迪的不断突破叫好!
-1|0|0|doc45551-1|不过宝马加速的那种声音真的很给力
-1|0|0|doc45554-1|我超喜欢新奥迪a4l白色的，看起来既干净又大气!
-1|0|0|doc45555-1|奥迪q5车型外观一直都很讨人喜欢，不过现在要进行改装的q5发动机盖颜色与
-1|0|0|doc45557-1|奥迪r8超级跑车我喜欢的全球十大名车，你最爱哪一款?
-1|0|0|doc45558-1|a6l稳重大气很符合我的形象!
-1|0|0|doc45558-2|全新奥迪a6l上市#奥迪a6l一直是我最喜欢的一款车了，现在全新版的上市我一定要大力支持!
-1|0|0|doc45559-1|这代的外形我喜欢，treamcar不咋喜欢这车…
-1|0|0|doc45562-1|audia7#车身线条优美，仪表盘有海量的行车信息，波箱顺畅，后排空间出奇的好
-1|0|0|doc45564-1|我的法拉利不错，哈哈!
-1|0|0|doc45567-1|奥迪所有车型中最喜欢的还是typcstreamliner
-1|0|0|doc45571-1|很喜欢奥迪，那叫奢华得低调!
-1|0|0|doc45572-1|迈腾也是好车一辆啊，试驾后感觉完美的说
-1|0|0|doc45573-1|sh-awd四驱技术秒杀一片
-1|0|0|doc45575-2|突出了以人为尊的理念，而设计出来的每一款车堪称经典
-1|0|0|doc45575-3|我最喜欢沃尔沃s60的原因是车身线条设计的很动感、车身颜色非常靓丽、安全性能超强，而且沃尔沃s60展现出了低调而不张扬的设计风格我很喜欢
-1|0|0|doc45576-1|更新过giac程序a4b8的cvt改变了原本的顿挫感因为giac是替换了原本的操作平台而不是简单的通道修改到目前为止还没有发现过有烧机油现象我喜欢它的样子
-1|0|0|doc45579-1|你就是喜欢q7这样略显霸气却不张扬，内饰高档，极有气质和安全感的车型
-1|0|0|doc45582-1|喜欢新出的奥迪a4l喜欢我心中的战神gtr喜欢大众cc喜欢霸气的r8
-1|0|0|doc45583-1|下午和朋友去给车做保养，顺便看了新的奥迪a8，电吸门，小档杆像飞机上用的，很吸引眼球
-1|0|0|doc45585-4|只怪锐志太好开，后驱，不费油，动力强劲，比保时捷的一档还有劲!
-1|0|0|doc45589-1|哥最喜欢a4l的内饰了
-1|0|0|doc45589-2|哥就看中福特致胜，大众迈腾，别克君越，奥迪a4l的内饰了，如果是越野的话，途观勉强入法眼
-1|0|0|doc45590-1|品鉴全新阵容#我最喜欢奥迪q5，因为奥迪q5是一款各方面都能满足我所有需求的车型，动力强劲，油耗低，越野性能强，操控也很棒!
-1|0|0|doc45592-1|这个q7造型不错哎，我喜欢
-1|0|0|doc45594-1|本人喜欢广本，不大喜欢奔驰宝马，奥迪较好成熟稳重。
-1|0|0|doc45595-1|其外形的时尚感，动力，内饰的科技感，齐全的配置，已经全面超越了稳坐多年宝座的mini，必将成为女性朋友的新宠，喜欢的朋友早点准备吧
-1|0|0|doc45597-2|特别是围绕着驾驶者，科技含量颇高的电子化配置比比皆是，即好玩又实用
-1|0|0|doc45599-1|品鉴全新阵容#喜欢audia7，时尚大气，配置丰富，太完美了。
