fileID|docID|sentID|sentence
20161102151459|128|854|?原来买车时4S店说送我贴膜，我一看是一个叫宙斯盾的膜，我去
20161102151459|128|855|宙斯盾好像是美国导弹防御系统里的吧，一听就不靠谱
20161102151459|128|856|就一直裸奔着，天气越来越热了，老婆说贴个膜去，本来我也考虑过不贴膜，好来想还是贴一个吧
20161102151459|128|857|毕竟紫外线挺强的，贴膜花不了多少钱（我是说和老婆买的防晒霜相比）
20161102151459|128|858|?之前和老白联系好了，我们沃尔沃群本来就有团购价，在汽车之家平台上拍一下，比市场上还是要便宜一些的，这要是踏实
20161102151459|128|859|?不好意思，为了防止广告嫌疑，我把您的店名都擦了
20161102151459|128|860|?照片是我让他们店员帮我照的，我没拿我的相机，那个照相的孩子挺喜欢我的车的，照了好多我车得照片
20161102151459|128|861|R18的轮毂，配这个车还是觉得有点小
20161102151459|128|862|车开进车间了，之前先洗车
20161102151459|128|863|?车间全封闭的，车停的挺多的
20161102151459|128|864|内饰照的挺多，还是顶仔细的
20161102151459|128|865|TB网上买的御马地垫，680元
20161102151459|128|866|下面是贴膜的照片了，没几张
20161102151459|128|867|这个是臭氧消毒，可以清楚车里的异味，净化车内空气
20161102151459|128|868|外面做一次80元，其实没成本，就是机器贵一点
20161102151459|128|869|老白同志说了，只要我觉得车里有味就可以随时来做
20161102151459|128|870|挺敞亮
20161102151459|128|871|贴好了出车，我用的是V70+X15侧后挡，挺便宜的
20161102151459|128|872|我们车友会有统一的折扣价，这里我就保密了
20161102151459|128|873|外面看着挺深的，里面看外面非常清楚
20161102151459|128|874|前挡也不错
20161102151459|128|875|外面看着挺深的，里面看外面非常清楚
20161102151459|128|876|作业结束了.........?希望以后可以参加更多车友会活动，我是涿州老孟，哈哈
20161102151459|128|877|???
20161102151459|129|878|起亚k5，西安5.1有团购的吗，团购才有筹码，决战ssss
20161102151459|130|879|?不习惯换挡不少手动挡车型的驾驶员或是图省事或是因为新手上路不习惯换挡，即便当车速提升到较高水平，车辆出现车速与转速不匹配的抖动时，还是维持原挡位不变
20161102151459|130|880|事实上这种低挡高速的做法让发动机负荷增大，对发动机的损害是极大的
20161102151459|130|881|开车不能懒，要根据车速勤换挡
20161102151459|130|882|长时间处于半离合状态一些驾驶员在开车中习惯于左脚一直踩在离合上，以为这样可以更好地保持对车辆的控制，但实际上，这种做法对离合片损害极大
20161102151459|130|883|尤其是当车辆跑高速时，长时间的半离合状态会让离合片迅速磨损
20161102151459|130|884|另外，二挡起步的做法也同样会导致离合器过早损坏
20161102151459|130|885|一挡起步对任何车型来说都是有益无害的
20161102151459|130|886|没完全分离就换挡平时开车时我们总可以看到，一些心急的车主在离合没踩到底时就忙着挂挡，这样不但挡位难以准确挂入，而且长期这样操作，对手动挡车型的变速箱是一种致命的损伤
20161102151459|130|887|自动挡车型虽然不存在踩离合换挡的问题，但不少驾驶员在车辆没有完全停下来时，就匆忙挂上P挡，变速箱同样难以承受这种车况与操作不符的情况
20161102151459|130|888|马路牙子一跃而上平常很难观察到车辆的减震器、弹簧、悬挂，但它们也是车辆的易损部件
20161102151459|130|889|过沟过坎时提前减速，而不要硬生生地让车辆冲过去，这不但能保证乘坐舒适性，也是对减震器、弹簧、悬挂的保护
20161102151459|130|890|不少车主上马路牙子时一跃而上，想显示高超的驾驶技术，其实说不定哪一次，车辆的减震器或弹簧就不再配合你的操作了
20161102151459|130|891|同样，不超载不但提高燃油经济性，对如悬挂这样的汽车零部件也是一种爱护
20161102151459|130|892|频繁操作组合开关车辆灯光的闪射让车主自我感觉良好，殊不知，频繁开关却增加了组合开关损坏的几率
20161102151459|130|893|因为当开关接通的一刹那，通过开关触点的电流比平常高很多，在半接合半分开状态下打火，电火花就可能把触点烧毁
20161102151459|130|894|令喷水嘴强行工作当冬天气温低喷水嘴被冻上时，车主不要强行喷射玻璃水
20161102151459|130|895|这样只会把水泵憋坏，车主可以等待车发动以后，车辆温度上来，被冻的喷水嘴解冻以后再喷水
20161102151459|130|896|雨刷同样也是如此，冻上的雨刷起不到应有的清洁效果
20161102151459|130|897|轮胎蹭台阶有关轮胎的提醒已经很多，但有一点还要注意，那就是轮胎的侧面最薄，因此车主上台阶或过马路牙子时要特别注意保护胎侧，在正面不碰撞的同时也不要剐蹭到侧面，侧面的碰撞比正面还要毁胎
20161102151459|130|898|按住玻璃升降器不松手很多车辆玻璃电动开关不起作用或是车窗玻璃不能升降到位，这也与日常操作的失误有关
20161102151459|130|899|使用电动玻璃升降器升降玻璃时，当玻璃降到底或升到顶时，一定要及时松手，否则与车辆机械部件较劲，电动机自然只能自取灭亡
20161102151459|130|900|拉着手制动开车有经验的老司机表示，在控制车速时要多用挡位，及早预见，勤于换挡，少用制动
20161102151459|130|901|尤其是下坡时让发动机制动，对发动机伤害很大
20161102151459|130|902|所以，不要踩着制动下坡，这样可以保护刹车片
20161102151459|130|903|车辆起步前，千万不要忘记松手制动
20161102151459|130|904|拉着手制动开车是最磨损制动蹄片的一种驾驶方式
20161102151459|130|905|方向盘转动角度过大因为常常使用，助力泵也是车辆上易损的部件
20161102151459|130|906|驾驶员在打方向时，当打到头时回一点，不要让助力泵长期处于一种绷紧的状态，将有利于延长助力泵的寿命.汽车驾驶技术一位30多年驾龄的真实体会汽车驾驶技术实践体会“一档起步二档带，三档四档跑的快，挂上五档跑起来，遇到情况踏塞袋”
20161102151459|130|907|有的同志说学会这几句话，你就可以开车了
20161102151459|130|908|其实，这不过是一句玩笑话而已
20161102151459|130|909|一个合格的汽车驾驶人员，应该了解掌握所驾车的基础知识，掌握一定的驾驶技术，有一定的驾车心理和道德素质，更要有自觉遵守交通法的意识
20161102151459|130|910|汽车驾驶技术的好坏，人们有着不同的看法，有的人认为驾驶动作优美、潇洒就是驾驶技术好
20161102151459|130|911|也有的认为行驶中判断车马行人准确，行驶中又快又稳就是驾驶技术好
20161102151459|130|912|还有的人认为车辆保养的及时，延长了车辆的使用寿命就是驾驶技术好
20161102151459|130|913|让我说前面的三种说法都是对的，但不全面
20161102151459|130|914|还应该把安全驾驶经历作为主要标准，来评价一个汽车驾驶人员驾车技术好坏
20161102151459|130|915|从事专业汽车司机有一个共同的看法，那就是无论你驾驶的动作多么优美，无论你多么爱护车辆，无论你的服务多么周到，一旦发生了交通肇事，你的驾驶技术就无从谈起
20161102151459|130|916|因为，安全行驶才是判断一个驾驶人员驾驶技术的最重要标准
20161102151459|130|917|发生车祸与人生疾病是一样的，都是严重地威胁着我们的生命和健康，威胁着家庭幸福和社会稳定
20161102151459|130|918|于是，驾车的安全就成了人们普遍关注的问题
20161102151459|130|919|汽车的设计者们也把汽车的安全性作为汽车设计中的重中之重
20161102151459|130|920|安全带、安全气囊、ABS等先进的安全设施层出不穷，但是汽车所造成的意外伤害仍然居高不下
20161102151459|130|921|这是为什么呢?据有关统计资料显示，由于驾驶者“人为”的失误造成交通肇事占很大比重，再先进的安全设施也无法有效地防止“人为”的错误，特别是在一些紧急情况下，驾驶员的瞬间反应决定了车、人的命运
20161102151459|130|922|下面我就从具体的驾驶操作入手，就“安全驾驶汽车”、“掌握驾驶技巧”，谈一点自己的体会
20161102151459|130|923|一、驾驶车辆时的基本动作要求（一）始终保持正确的驾驶姿势
20161102151459|130|924|我们在驾驶车辆时，为了即安全又顺利完成驾车的目的，你必须有一个正确的驾驶姿势
20161102151459|130|925|也就是说，你要端正、放松的坐在你的驾驶椅上，既不能紧张过度（使拙劲），也不可松松垮垮没有力气
20161102151459|130|926|正确的驾驶姿势即可以使你消除长途驾车的疲劳，还可以有效保护驾车人的安全
20161102151459|130|927|姿势的扭曲还给乘车人带来乘车的紧张和不适
20161102151459|130|928|（二）正确的使用车辆器械
20161102151459|130|929|1、调整驾驶座椅
20161102151459|130|930|有很多驾驶者在开车之前，常常会忽略调整驾驶员的座椅位置
20161102151459|130|931|若是座椅位置不合适，就会影响驾驶员视线和操控器械的灵敏度,甚至导致交通事故，使车辆受到损坏，伤害到自己和他人
20161102151459|130|932|因此开车的第一件事就是要调整好驾驶员座椅的高度
20161102151459|130|933|正确的座椅高度应调整到驾驶者的视线不会被方向盘挡住，并可以清楚地看见所有的重要仪表及街道标志
20161102151459|130|934|怎样调整座椅的高度呢
20161102151459|130|935|这要看你的爱车的配置情况
20161102151459|130|936|配置高的车辆有高度调整手柄，你可以按照要求调整
20161102151459|130|937|大部分车辆的高度调整，实际上就是调整座椅靠背前后的位置
20161102151459|130|938|调整时你的臀部能尽量向后靠，以顶到坐垫及椅背之间最好，这样可使自己坐得更稳，不会晃动
20161102151459|130|939|坐稳之后应注意一下手的位置，把左右手分别放在转向盘9、10和2、3点钟的位置，此时不可以让自己的背部离开椅背，如果离开的话，表示座椅调整的太靠后了，必须把座椅靠背往前挪
20161102151459|130|940|另外两手要略微弯曲，这样万一发生事故时，能有效分散撞击力，避免力量集中在手臂各关节上
20161102151459|130|941|个子矮的可以采取加座垫的办法
20161102151459|130|942|调整座椅位置前后时，要看你双脚在将踏板踩到底时，还必须能使你的双腿保持弯曲
20161102151459|130|943|如果你踩踏板到底时，两腿是伸直的，一定要把座椅往前移一点
20161102151459|130|944|值得注意的是，不要让膝盖顶在转向机得机柱上，要保持一定的距离，否则会使你的脚在动作时受到影响，甚至造成反应不及时
20161102151459|130|945|总之，要把你的驾驶座椅调整到既不影响视线，又不影响操作，你在上面坐着有舒服的感觉
20161102151459|130|946|这里我要提醒大家注意，左脚放的位置不要靠离合器太近，以免抬脚时影响操作
20161102151459|130|947|2、油门踏板的使用
20161102151459|130|948|平时驾驶车辆时油门应该是缓缓的踏，也就是慢慢的加油，使发动机转速平稳，换挡时油门、离合器、手档动作要配合默契，采取“缓踩缓抬”、“快抬缓踩”的操作方法
20161102151459|130|949|这样即可以驾车平稳，又可以保护你汽车的发动机，延长汽车的寿命
20161102151459|130|950|⑴、通常油门的使用
20161102151459|130|951|踏油门的右脚脚后跟要紧靠在油门下端的驾驶房底板上，用你的脚腕用力的大小控制发动机进油的多少
20161102151459|130|952|既不能不敢加油，也不能乱哄油
20161102151459|130|953|一个优秀的驾驶人员是决不会随便“乱轰油”的，因为他知道乱加油不仅是造成了浪费（使用化油器的车辆约轰16次就是一公升汽油），更关键的是使你的爱车增加了磨损，减少了车辆使用的寿命
20161102151459|130|954|当车辆行驶需保持一定速度的时候，采取油门缓抬、缓踏的办法，这样即可以省油，又可以让你的脚碗得到活动
20161102151459|130|955|⑵、车辆下坡时的油门控制
20161102151459|130|956|车辆下坡时，一般不应该再继续加油，按车辆所行驶的速度稳住油门即可
20161102151459|130|957|注意：下坡滑行时你不能熄火滑行，更不能关闭点火开关（钥匙），熄火可以让你的刹车失去真空助力的作用（气刹车无法继续充气）
20161102151459|130|958|如果你关闭点火开关，就会“锁住”你的方向盘，使你无法打方向，而发生事故（有的车辆无方向盘锁）
20161102151459|130|959|要尽量用发动机的扭力来降低车速，踏刹车时间过长还要注意刹车片的降温（外辅助降温的办法）
20161102151459|130|960|⑶、冬季启动车辆时油门的使用
20161102151459|130|961|今天第一次发动车辆，要根据你的车辆自身的技术性能状况进行操作
20161102151459|130|962|新车——各部件都很好，车的配置又比较高（配置自动风门或手动风门），你可以按照本车启动要求直接发动
20161102151459|130|963|五、六成新以上的车辆——你要先给几下油，也就是踏几下油门，然后在按照启动要求发动车辆（这都是你车辆在正常的情况下）
20161102151459|130|964|五、六成新以下的车辆，特别天气特别冷，冬天发动就比较麻烦了
20161102151459|130|965|遇到冬天难发动的时候，我一般采取给发动机外体加温的办法，先用开水慢慢的倒在进排气管上，使用化油器的车辆还要把开水也倒在化油器的外部，用外部加热提高进排气管的管体、化油器外体的温度
20161102151459|130|966|（浇开水之后最好等几分钟，给热的传递留出一定的时间）然后再发动车辆
20161102151459|130|967|3、刹车踏板的使用
20161102151459|130|968|刹车系统是安全行车的关键器械，所以要在使用时倍加爱护
20161102151459|130|969|⑴、要充分认识、了解、掌握自己车辆的刹车性能
20161102151459|130|970|比如：你所驾驶的车辆刹车系统的工作程序是什么
20161102151459|130|971|也就是通过什么样的办法使你的驾车停了下来
20161102151459|130|972|刹车系统那个地方最容易发生故障
20161102151459|130|973|怎样才算是你真正的驾驭了它
20161102151459|130|974|等等
20161102151459|130|975|⑵、平时的使用、检查与保养
20161102151459|130|976|我们平时就要对使用刹车养成一个良好的习惯，在整个行驶的过程中，刹车使用也是比较多的
20161102151459|130|977|有的同志说一个高水平的驾驶员，他平时刹车用的是最少的，我认为不无道理
20161102151459|130|978|所以，我们应该尽量的减少刹车的使用，平时驾车的时候一般多用预见性制动、发动机的扭力制动、点刹、滑行等办法来减缓汽车行驶的速度，处理“车马行人动态”
20161102151459|130|979|点刹就是采用点缓刹车的办法，不把刹车踏死（这里坚决反对快行、快停的驾车不良习惯）
20161102151459|130|980|特别是紧急刹车的使用，一定要做到不是万不得以的时候（行人突然横穿、前车突停、前面左右车辆突然侵犯了你的“路权”）绝对不可乱使用紧急刹车
20161102151459|130|981|过多的使用除了对刹车蹄片、刹车轮毂、轮胎、传动轴等造成损坏之外，还造成了燃油的浪费和发动机体内部零件的损坏，也容易让乘坐者有不安全的感觉，甚至造成晕车
20161102151459|130|982|大家知道刹车的重要性以后，那你就应该认真的定期的去检查和保养它，使它在你行驶的每时每刻都能发挥它的作用
20161102151459|130|983|检查与保养：一是，在行驶一定里程的时候，定期的检查刹车系统的每个部件，特别是刹车片、刹车锅、刹车油路管线，看它们损坏的程度，是否达到了需要更换的时候，如果到了千万不要去“疼钱”（举74、年初拉外宾的例子）
20161102151459|130|984|二是，行驶中用自己踏刹车板的感觉去感受
20161102151459|130|985|如：你今天使用刹车的时候和以前不一样了，有特轻或很重的感觉，有的时候踏下去感觉软绵绵的，刹车效果不如以前了，甚至有的时候你可以听见“刹车片”有摩擦的声音等，这就是说车辆的刹车已经有故障了，应该进汽修场检查维修了（也有可能刹车片里有砂子）
20161102151459|130|986|⑶、刹车距离和安全车距
20161102151459|130|987|刹车距里：是指从你想把车辆停下时开始，直到车辆停下后，所经的这段距离，我们称为刹车距离（刹车时轮胎拖印）
20161102151459|130|988|也就是说是用来证明你此时此刻的行驶速度
20161102151459|130|989|标准的刹车距离应该是多少
20161102151459|130|990|大家都有不同的看法，有说得多的，有说得少的
20161102151459|130|991|让我说，这要把驾驶员反映的时间加上行驶的路面具体情况加上你本车当时的刹车状况，来判定你的刹车距里
20161102151459|130|992|在车辆刹车设备正常和人员反映及时的情况下，刹车距离——时速：40、60、80（公里/小时），干燥路面滑行距离：8、12、18（米），湿滑路面的滑行距离：10、13、20（米）
20161102151459|130|993|安全车距：是指你距前车的安全行驶得距离
20161102151459|130|994|从欧洲的“交规”教材看，安全车距是以正常刹车的距离加上驾驶员通常反应的时间计算出来的，公式大约是时速除以10000后平方，比如：时速120KM，车距应保持144M
20161102151459|130|995|这就是说不能单纯的看刹车拖印来判断行驶中应该保持的安全车距，还要包括驾驶人员大脑反映到具体操作的时间，你驾驶的车辆所行驶的路程来判断你驾车的时速
20161102151459|130|996|这样就不难看出当你行驶时速为60KM的时候，你起码要保持车距在36M以上，才不会与前车相碰
20161102151459|130|997|时速200KM，车距车距应保持400M
20161102151459|130|998|我个人认为这样计算是比较合理
20161102151459|130|999|这样就给我们提出了当你在行驶到一定车速的时候，就要约束自己，一定要注意留出合理的车距来
20161102151459|130|1000|4、离合器踏板的使用
20161102151459|130|1001|驾驶手动挡汽车要做到手脚并用默契配合，如果动作不协调，就会变得手忙脚乱，不光控制困难，而且还有可能损伤离合器
20161102151459|130|1002|正确的踩、抬离合器的姿势是：⑴、脚掌踏在离合器踏板上，脚跟要贴着地面，当离合器踩到最低点时，膝盖要保持微曲
20161102151459|130|1003|切勿用脚尖踩踏版或脚跟离地，避免力量不够或下滑
20161102151459|130|1004|⑵、踩离合器时，要踏到最低(地板)，避免长时间处于接合状态（也就是人们常说的“半离合”），这样便可以确保离合器完全分离，不至于磨损
20161102151459|130|1005|⑶、开车时，离合器不要放的太快或刻意将发动机转速提升得过高，这会加速离合器的损耗
20161102151459|130|1006|离合器抬的快慢，要根据发动机的转速和车行进的速度去决定
20161102151459|130|1007|⑷、永远在踏低离合器时才换挡
20161102151459|130|1008|⑸、踩离合器时，油门应该放开，更不能用右脚去踏离合器
20161102151459|130|1009|⑹、起步时若手部未能顺利换挡，可以先放开离合器，然后再踏离合器一次，再换挡，切勿强行换挡，否则会让变速箱的齿轮产生碰撞，增加变速箱损坏的机遇
20161102151459|130|1010|（行进中必要时要采取两次离合的办法换档）5、方向盘的使用
20161102151459|130|1011|⑴、要充分认识、了解、掌握方向盘的性能
20161102151459|130|1012|现在汽车方向盘都设计的非常科学，有的配置了方向助力，有的方向盘是可以上下调整的，为汽车驾驶者提供了很好的方便条件，这些都是我们应该好好学习和掌握的
20161102151459|130|1013|还要掌握你这部汽车的转向角度是多大
20161102151459|130|1014|（前轮左右小于85度）汽车的方向盘都有一定的自由行程，也就是说，当你左右打方向时，轮胎没有变化时的那段空间，就是你车方向盘的自由行程间隙（标志：左右摆动不得超过15度）
20161102151459|130|1015|这个间隙不可过大也不可过小，过大过小都可能使你车辆的“前束”发生变化，在平路上行驶的时候会情不自禁的改变方向，这就是驾驶员常说的“方向跑偏”
20161102151459|130|1016|还可能造成你长途行驶的疲劳和方向系统零部件的损坏
20161102151459|130|1017|造成“方向跑偏”还有其它原因：轮胎磨损、轮胎缺气、路面等情况
20161102151459|130|1018|⑵、平时的使用与操作方法
20161102151459|130|1019|正常驾车时，方向盘不要握的太紧，手要自然的放在方向盘上，并随时做好操作的准备，也不要用几个手指捏着方向盘或长时间的用一个手操作，更不能表演“大撒把”，这样很不安全
20161102151459|130|1020|方向盘的操作要讲究“时机”，躲闪障碍物时注意不要打“急方向”，使你驾驶的汽车在马路上“玩龙”，特别是在转弯、高速行驶时更不能打“急方向”，使你的车辆外测车轮离地
20161102151459|130|1021|这样可以说是非常危险的操作，更让乘坐人感到害怕
20161102151459|130|1022|通常我们一般采用“快打快回、慢打慢回”的操作要领，当你行驶中需要打方向时，你要注意选准打方向的时机，降低车速尽量避免出现打方向“不足”或“过度”的现象
20161102151459|130|1023|新手在转弯或者躲避障碍物时往往会出现转向度数不足或过度的现象
20161102151459|130|1024|所谓转向不足，就是当车辆转弯时，并没有把方向盘打到应该打的角度，也就是说，假如转向转的角度预计可使车辆转向90°的方向，结果车辆只转到60°的时候，就侧滑出去了
20161102151459|130|1025|造成这种情况的原因很多，主要有：车速过快、路面湿滑或不平、轮胎破裂等
20161102151459|130|1026|前轮驱动的车辆更容易因用力踩油门而导致转向不足，这是因为猛踩油门时，车辆的重心就会往后移，而导致车辆前方部位向上微仰，前轮附着力减弱，造成转向不足
20161102151459|130|1027|一般来说，应对转向不足的情况要先将车速稍微降低，略收油门（视车速而定），但切记千万不要猛踩制动踏板或是认为转向盘没转够而继续转，否则你就会在马路上表演360°转圈
20161102151459|130|1028|这样，当车速降低后，车身的重量就会比较平均地分配到四个轮子上，重新产生足够的侧向摩擦力，以消除侧滑现象
20161102151459|130|1029|所谓转向过度现象，其实与转向不足类似，只是反过来而已
20161102151459|130|1030|导致转向过度的原因很多，如速度过快，转向时操作失误等
20161102151459|130|1031|如果发生在后轮驱动的车辆上，通常是因为转弯时油门踩得太大或突然松开油门导致的
20161102151459|130|1032|一旦油门踩下，后轮的侧向力会突然降低，使车辆前方侧向力增大，而导致转向过度
20161102151459|130|1033|一般的处理方法是：慢慢松开油门或微踩制动，以降低车速，并尽快修正方向盘，向反方向扭转
20161102151459|130|1034|在进行方向盘修正时，不要一次修正得太多，可分为几次修正时，当车子开始朝原先行驶方式移动时，立即回轮，但也不要回得过猛，以免车辆摆动过大
20161102151459|130|1035|如果转向过度发生在前驱车上，通常是因为在转弯时，突然猛踩制动，导致车身重心前移，使前轮侧向摩擦力增大，后轮上扬而减少了其附着力，造成转向过度
20161102151459|130|1036|因此前驱车应避免转弯时急踩制动，而后驱车应避免转弯时，忽然松掉油门，或猛然改变行驶方向
20161102151459|130|1037|⑶、倒车时方向盘的使用与控制
20161102151459|130|1038|首先要前后左右仔细观察，确定倒车行驶路线，抓好打轮的时机
20161102151459|130|1039|倒车时及时地反复地看清“三个观察点”，第一个是车头摆动方向障碍物情况；第二个要注意车尾摆动方向障碍物情况；第三个要随时注意后方车辆、行人的流动和周围障碍物的情况
20161102151459|130|1040|根据这些情况离你的距离去选择打方向的速度和时机，当车尾开始向左、右行驶的时候，你就还要根据车速的情况及时的“回轮”，调整你车尾的行驶方向，达到车辆摆正的目的
20161102151459|130|1041|打方向的时机和车速的配合要做到“恰到好处”
20161102151459|130|1042|另外，我们在平时的驾驶中，还应注意用手中方向盘的“手感”去掌握轮胎气压的情况
20161102151459|130|1043|不管是前轮或者是后轮一旦轮胎气压底了或者是没有气了，我们都可以通过手中的方向盘感觉到“发飘”、“发沉”的情况，根据这些情况，你可去分析车辆轮胎气压等零部件的具体情况
20161102151459|130|1044|为你的车辆尽量减少不必要的损失
20161102151459|130|1045|⑷、方向机系统的检查与保养
20161102151459|130|1046|方向机系统的检查与保养也是非常重要的
20161102151459|130|1047|一般刹车系统、方向系统出了故障的时候，专业司机都会守在修理厂亲自目睹修理工人的修理，甚至有些驾驶员还要亲自动手才能放心
20161102151459|130|1048|这就说明了专业驾驶人员对这两个系统重要性的认识
20161102151459|130|1049|我们每当要驾驶车辆时都要对“方向机系统”状况了如指掌，要做到定期检查和保养
20161102151459|130|1050|影响方向系统的故障主要有：轮胎气压的减少、轮毂的变形、前束标准的变化、方向机缺油、方向机横拉杆及立柱轴套松哐等等
20161102151459|130|1051|一是，要定期或不定期的检查，检查这些部位有什么变化
20161102151459|130|1052|二是，要根据使用中的感觉发现不好用或者不好使的时候（自由行程大、松旷），及时的请教他人，或直接送汽车修理厂
20161102151459|130|1053|开车时间长了，自我感觉的多了，请教后知道的多了，你的驾驶技术也就有了很大的提高
20161102151459|130|1054|6、变速档位的使用每个人唱歌的时的手势都会有所不同，驾驶手动挡车辆时的换挡手势也不同
20161102151459|130|1055|事实上，自从有手动挡车子至今，都没有一套完全正确的换挡手势规则，因为每个人的换挡手势都不尽相同，只要能“挂上挡”便可
20161102151459|130|1056|但如何能换得顺畅、换的舒服，却足以影响到驾驶者驾车的信心以及换挡的准确性及安全性
20161102151459|130|1057|今天我想提供一套比较大众化的手势，供各位参考
20161102151459|130|1058|⑴、加挡空挡→1挡：右手把挡把往内侧推，然后往上推入1挡
20161102151459|130|1059|1挡→2挡：
20161102151459|130|1060|握住挡把，将其向下拉入2挡
20161102151459|130|1061|2挡→3挡：用手将挡把向上推入空挡位置后（一定要归位），再向上推入3挡
20161102151459|130|1062|3挡→4挡：用掌心轻扣住挡把，手指分开抓住党把，向下拉入4挡后，手掌仍然包着挡把
20161102151459|130|1063|4挡→5挡：反手向外推挡把，之后向上推入5挡
20161102151459|130|1064|有的车辆需要有“下压”的动作
20161102151459|130|1065|⑵、减挡5挡→4挡：在5挡向下拉挡把归位空挡后，拉入4挡
20161102151459|130|1066|4挡→3挡：握住挡把，向上拉入3挡
20161102151459|130|1067|3挡→2挡：向下等归位空挡后拉入2挡
20161102151459|130|1068|2挡→1挡：向上推入1挡
20161102151459|130|1069|车辆在行驶中，加、减档动作的优美；准确把握“时机”是每个驾驶人员必须做到的
20161102151459|130|1070|什么时候是换挡的最佳时机
20161102151459|130|1071|这是很多手动车驾驶者常遇到的问题
20161102151459|130|1072|很多人以为无声的换挡就是正确的，于是在发动机还未到达最需要换挡的转数时就盲目的换挡，这样倒也未尝不可，只是比较耗油而已
20161102151459|130|1073|因为转数过低的话，驾驶者必须增加供油量，才能维持正常的力量输出，其实发动机在接近扭力峰值输出的转速行车，是最省油的
20161102151459|130|1074|以1.5升排量的家庭用车在平路上行走为例，最理想的换挡时机大致如下：1挡起步：约1500rpm1挡转2挡：20km/h2挡转3挡：30km/h3挡转4挡：40km/h4挡转5挡：50km/h转入抵挡也是一样，不要等转速过低，车辆几乎没有力气才去减挡，这样会增加发动机负担
20161102151459|130|1075|要车辆保持一定的驱动力和速度，减少发动机负担，及早减挡是必要的，特别是上坡、车辆慢速行驶和负重行驶的时候
20161102151459|130|1076|一般来说，最佳的减挡时间大致如下：5挡换4挡：55km/h4挡换3挡：45km/h3挡换2挡：35km/h2挡换1挡：25km/h以上数字是我平时驾车的总结，说出来仅供参考，同志们可因实际情况随机应变
20161102151459|130|1077|千万不能千篇一律的去排挡，造成驾车的不便，充分利用变速箱齿轮旋转的“吸力”变换档位，使车辆平稳的前进
20161102151459|130|1078|这里要对驾车新手提出：一定要改正换挡时低头看挡位的坏习惯
20161102151459|130|1079|7、喇叭、方向灯、后视镜（倒车镜）的使用⑴、喇叭的使用
20161102151459|130|1080|喇叭说到底就是汽车行驶中的语言，是你在驾车时相互提醒他人的一种器械
20161102151459|130|1081|只有正确的使用才能起到它的作用，使用不当很可能带来反作用
20161102151459|130|1082|比如：使用的次数过多，造成喇叭的寿命缩短
20161102151459|130|1083|再就是不该使用的地方你使用了，造成违反法律，你可能要受到经济制裁
20161102151459|130|1084|还有的行人本来就对“有车族”存有抵住、厌烦情绪，他就是听到了也可能装作没有听到，你如果这个时候鸣号，他可能心中说：你叫唤什么
20161102151459|130|1085|有什么了不起
20161102151459|130|1086|我就是不让，看你有什么办法
20161102151459|130|1087|反而更不让了，还可能造成你出现驾驶车辆“判断上”的错误
20161102151459|130|1088|还有的如果你在老年人、儿童、骡马的身边或身后鸣号可能会给他们带来惊吓，造成不必要的经济损失和交通肇事
20161102151459|130|1089|市里闹区、学校、医院、会议场所等你乱鸣号是一种不礼貌的表现，也是你本身道德品质不高的体现
20161102151459|130|1090|⑵、方向灯的使用
20161102151459|130|1091|使用方向灯的目的，就是是告诉你前后左右的车辆、行人，你驾驶的车辆所要行驶的方向
20161102151459|130|1092|不要认为这个小小的动作，没有多么大的作用，从安全的角度讲，它的作用非常大，很多重大的交通肇事都是因为使用方向灯不当或者根本不使用方向灯而造成的
20161102151459|130|1093|这里所要提醒大家的是在你正常行驶中需要变道行驶的时候，一定要按照交通法的规定使用和提前使用方向灯，并且要使用后注意减速行驶，一定要看一下左右后视镜有无来车，再去使你的车辆左右转弯或并道
20161102151459|130|1094|⑶、后视镜和倒车镜的使用
20161102151459|130|1095|如何使用和调整汽车后视镜是每个新学驾驶的人都想早一点了解和掌握的知识
20161102151459|130|1096|我这里先说说如何调整
20161102151459|130|1097|一部车一般有3个后视镜，大车的驾驶人员根据自己的需要安装的多一点
20161102151459|130|1098|（如公共汽车、大货车等）学会正确安装、使用您的反光镜对于您在马路上的安全驾驶至关重要
20161102151459|130|1099|后视镜：（驾驶室内）左、右位置调整到镜面的左侧边缘正好照到自己在镜中影像的右耳际，而上、下位置则是通过后视镜往后看，把远处的地平线置于镜面中央即可
20161102151459|130|1100|左后视镜：（左门前）上、下位置是把远处的地平线置于中央，左、右位置则调整至车身占据镜面范围的1／4
20161102151459|130|1101|右后视镜：（右门前）右侧后视镜在调整上、下位置时，镜中地面面积要较大，约占镜面的2／3
20161102151459|130|1102|而左、右位置则同样调整到车身占1／4面积即可
20161102151459|130|1103|调整您的两侧反光镜，就是为了尽量消除盲点，扩大视野，至于无法消除的盲点，您可以通过转头用眼睛去看
20161102151459|130|1104|下面我谈一谈使用
20161102151459|130|1105|后视镜、倒车镜都是起着让你把周围情况都尽收眼底作用
20161102151459|130|1106|也就是说当你想知道周围“车马行人”情况的时候你要用你的眼睛或眼睛余光去看观看
20161102151459|130|1107|比如说，当你想知道后面的车辆离你有多么远
20161102151459|130|1108|你就要看车内的后视镜
20161102151459|130|1109|当你想转弯、超车、了解靠近你车体障碍物的时候你就要看左右倒车镜
